Block	geneID1	chr1	start_pos1	end_pos1	geneID2	chr2	start_pos2	end_pos2	ka_NG86	ks_NG86	ka_YN00	ks_YN00	value_x	value_y	slope	outlier
6	Zo_SA_chr02A_2451	chr02A	131658622	131659182	Zo_SB_chr02B_2418	chr02B	114460117	114460677	0.0213	0.0899	0.0245	0.0622	131658902	114460397	0.869371	0.869371
6	Zo_SA_chr02A_2452	chr02A	131663757	131666739	Zo_SB_chr02B_2419	chr02B	114465410	114474744	0.0152	0.0326	0.015	0.0341	131665248	114470077	0.869402	0.869402
6	Zo_SA_chr02A_2453	chr02A	131747410	131751888	Zo_SB_chr02B_2420	chr02B	114525193	114529663	0.004	0.0172	0.0044	0.0136	131749649	114527428	0.869281	0.869281
6	Zo_SA_chr02A_2455	chr02A	131804179	131817887	Zo_SB_chr02B_2421	chr02B	114554125	114568570	0.0064	0.0264	0.0068	0.0226	131811033	114561000	0.869133	0.869133
6	Zo_SA_chr02A_2456	chr02A	131967994	131969593	Zo_SB_chr02B_2423	chr02B	114710913	114712558	0.0057	0.0414	0.0061	0.0344	131969000	114712000	0.869234	0.869234
6	Zo_SA_chr02A_2457	chr02A	131969743	131972180	Zo_SB_chr02B_2424	chr02B	114712648	114723333	0.0123	0.018	0.0123	0.0181	131971000	114718000	0.869267	0.869267
6	Zo_SA_chr02A_2458	chr02A	131995143	131996842	Zo_SB_chr02B_2425	chr02B	114726188	114727884	0.0079	0.0079	0.0073	0.0106	131996000	114727036	0.869171	0.869171
6	Zo_SA_chr02A_2459	chr02A	132099883	132100179	Zo_SB_chr02B_2426	chr02B	114766819	114767115	0	0.0121	0	0.0146	132100031	114766967	0.868788	0.868788
6	Zo_SA_chr02A_2460	chr02A	132152733	132153950	Zo_SB_chr02B_2427	chr02B	114821216	114822432	0.0052	0.0311	0.0048	0.0431	132153000	114821824	0.868853	0.868853
6	Zo_SA_chr02A_2461	chr02A	132412253	132413832	Zo_SB_chr02B_2428	chr02B	115070046	115074840	0.0047	0.0278	0.0047	0.0274	132413000	115072443	0.869042	0.869042
6	Zo_SA_chr02A_2462	chr02A	132502620	132505592	Zo_SB_chr02B_2429	chr02B	115167497	115172862	0.0144	0.0202	0.015	0.0176	132504106	115170000	0.869182	0.869182
6	Zo_SA_chr02A_2467	chr02A	133146968	133147831	Zo_SB_chr02B_2431	chr02B	115390342	115391205	0.0079	0.0323	0.0074	0.0398	133147000	115391000	0.866639	0.866639
6	Zo_SA_chr02A_2473	chr02A	133406488	133413467	Zo_SB_chr02B_2432	chr02B	115618473	115619211	0.2151	0.35	0.2213	0.329	133410000	115618842	0.866643	0.866643
6	Zo_SA_chr02A_2474	chr02A	133429302	133431546	Zo_SB_chr02B_2433	chr02B	115648479	115650732	0.0037	0.0245	0.0036	0.0279	133430424	115650000	0.866741	0.866741
6	Zo_SA_chr02A_2475	chr02A	133516548	133522237	Zo_SB_chr02B_2434	chr02B	115724553	115790776	0.3906	0.7427	0.3835	0.9082	133519000	115758000	0.866973	0.866973
6	Zo_SA_chr02A_2476	chr02A	133573933	133578264	Zo_SB_chr02B_2435	chr02B	115792934	115797253	0.0029	0.0238	0.0029	0.0242	133576000	115795000	0.866885	0.866885
6	Zo_SA_chr02A_2477	chr02A	133590454	133595124	Zo_SB_chr02B_2436	chr02B	115848679	115853411	0.012	0.0362	0.0118	0.0381	133592789	115851045	0.867195	0.867195
6	Zo_SA_chr02A_2478	chr02A	133622723	133625477	Zo_SB_chr02B_2438	chr02B	115871542	115889415	0.3523	0.5444	0.347	0.6212	133624100	115880000	0.867212	0.867212
6	Zo_SA_chr02A_2480	chr02A	133717460	133729300	Zo_SB_chr02B_2439	chr02B	115996787	116032993	0.0783	0.0823	0.0841	0.0665	133723380	116014890	0.867574	0.867574
6	Zo_SA_chr02A_2482	chr02A	133759313	133762506	Zo_SB_chr02B_2440	chr02B	116063413	116066602	0.0456	0.0557	0.0476	0.0498	133761000	116065000	0.867705	0.867705
6	Zo_SA_chr02A_2485	chr02A	133958926	133980524	Zo_SB_chr02B_2442	chr02B	116168964	116185543	0.0047	0.0132	0.0046	0.0151	133969725	116177000	0.86719	0.86719
6	Zo_SA_chr02A_2486	chr02A	134165709	134170728	Zo_SB_chr02B_2443	chr02B	116331674	116336297	0.0011	0.0141	0.001	0.0223	134168000	116334000	0.867076	0.867076
6	Zo_SA_chr02A_2487	chr02A	134213637	134234091	Zo_SB_chr02B_2444	chr02B	116363514	116374622	0.2051	0.3144	0.2194	0.267	134223864	116369068	0.866977	0.866977
6	Zo_SA_chr02A_2488	chr02A	134227941	134246684	Zo_SB_chr02B_2445	chr02B	116390277	116391452	0.0193	0.052	0.0179	0.0716	134237000	116391000	0.867053	0.867053
6	Zo_SA_chr02A_2490	chr02A	134286750	134299192	Zo_SB_chr02B_2446	chr02B	116396067	116402068	0.0271	0.0387	0.0271	0.0389	134292971	116399000	0.866755	0.866755
6	Zo_SA_chr02A_2491	chr02A	134324321	134366410	Zo_SB_chr02B_2447	chr02B	116435811	116455539	0.3686	0.5759	0.366	0.6271	134345000	116445675	0.866764	0.866764
6	Zo_SA_chr02A_2492	chr02A	134395372	134399320	Zo_SB_chr02B_2448	chr02B	116501457	116508068	0.0289	0.043	0.0291	0.0424	134397346	116505000	0.866868	0.866868
6	Zo_SA_chr02A_2494	chr02A	134441317	134444487	Zo_SB_chr02B_2450	chr02B	116577002	116580172	0.0046	0.0227	0.0051	0.0173	134442902	116578587	0.867123	0.867123
6	Zo_SA_chr02A_2498	chr02A	134525890	134535750	Zo_SB_chr02B_2451	chr02B	116615740	116626043	0.0068	0.0331	0.0072	0.028	134530820	116621000	0.866871	0.866871
6	Zo_SA_chr02A_2499	chr02A	134605631	134641053	Zo_SB_chr02B_2452	chr02B	116721855	116722841	0.004	0.0137	0.004	0.0134	134623342	116722348	0.867029	0.867029
6	Zo_SA_chr02A_2501	chr02A	134680691	134692757	Zo_SB_chr02B_2453	chr02B	116737950	116740363	0.0715	0.0431	0.0735	0.0406	134686724	116739000	0.866746	0.866746
6	Zo_SA_chr02A_2502	chr02A	134707482	134729230	Zo_SB_chr02B_2454	chr02B	116747220	116766619	0.0211	0.0445	0.0216	0.0422	134718356	116757000	0.866674	0.866674
6	Zo_SA_chr02A_2503	chr02A	134770855	134781471	Zo_SB_chr02B_2455	chr02B	116806541	116808030	0.0154	0.0293	0.0151	0.0324	134776163	116807000	0.866676	0.866676
6	Zo_SA_chr02A_2504	chr02A	134841807	134843122	Zo_SB_chr02B_2457	chr02B	116878206	116879519	0.0191	0.0369	0.0195	0.0342	134842000	116879000	0.866781	0.866781
6	Zo_SA_chr02A_2505	chr02A	134864400	134868070	Zo_SB_chr02B_2458	chr02B	116894005	116897668	0.0097	0.0123	0.0095	0.0128	134866235	116896000	0.866754	0.866754
6	Zo_SA_chr02A_2506	chr02A	134917710	134924957	Zo_SB_chr02B_2459	chr02B	116942595	116951228	0.0036	0.0175	0.0038	0.0151	134921000	116947000	0.866779	0.866779
6	Zo_SA_chr02A_2507	chr02A	134970348	134981090	Zo_SB_chr02B_2460	chr02B	117005564	117017163	0.0093	0.0315	0.0098	0.0277	134975719	117011000	0.866907	0.866907
6	Zo_SA_chr02A_2510	chr02A	135031318	135039215	Zo_SB_chr02B_2461	chr02B	117037310	117038197	0.0062	0.0176	0.0067	0.0146	135035000	117038000	0.86672	0.86672
6	Zo_SA_chr02A_2512	chr02A	135121113	135137424	Zo_SB_chr02B_2463	chr02B	117123025	117139459	0.062	0.0905	0.0635	0.0849	135129000	117131242	0.866809	0.866809
6	Zo_SA_chr02A_2513	chr02A	135210492	135212212	Zo_SB_chr02B_2464	chr02B	117186359	117194762	0.0023	0.0342	0.0024	0.0271	135211352	117191000	0.866721	0.866721
6	Zo_SA_chr02A_2515	chr02A	135277022	135289137	Zo_SB_chr02B_2465	chr02B	117207007	117220021	0.017	0.036	0.018	0.0305	135283000	117213514	0.866431	0.866431
6	Zo_SA_chr02A_2517	chr02A	135442180	135449996	Zo_SB_chr02B_2467	chr02B	117337722	117345529	0.005	0.0147	0.0051	0.0137	135446088	117342000	0.866335	0.866335
6	Zo_SA_chr02A_2518	chr02A	135451466	135455693	Zo_SB_chr02B_2468	chr02B	117347074	117351208	0.0047	0.0124	0.005	0.01	135454000	117349141	0.866342	0.866342
6	Zo_SA_chr02A_2519	chr02A	135489523	135501151	Zo_SB_chr02B_2469	chr02B	117390097	117398679	0.2433	0.2751	0.2508	0.2518	135495337	117394388	0.866409	0.866409
6	Zo_SA_chr02A_2521	chr02A	135518985	135520300	Zo_SB_chr02B_2470	chr02B	117419939	117421265	0.0117	0.0398	0.0126	0.0332	135520000	117420602	0.866447	0.866447
6	Zo_SA_chr02A_2524	chr02A	135646914	135660245	Zo_SB_chr02B_2471	chr02B	117438674	117452248	0.0028	0.0304	0.0028	0.0302	135654000	117445461	0.865775	0.865775
6	Zo_SA_chr02A_2525	chr02A	135697656	135698616	Zo_SB_chr02B_2473	chr02B	117486668	117487610	0.0094	0.0618	0.0093	0.0632	135698136	117487139	0.865798	0.865798
6	Zo_SA_chr02A_2526	chr02A	135721980	135741383	Zo_SB_chr02B_2474	chr02B	117509829	117529247	0.0046	0.0106	0.0045	0.0109	135732000	117519538	0.865822	0.865822
6	Zo_SA_chr02A_2527	chr02A	135763332	135775455	Zo_SB_chr02B_2475	chr02B	117544735	117556871	0.0018	0	0.002	0	135769000	117550803	0.865812	0.865812
6	Zo_SA_chr02A_2528	chr02A	135794241	135798623	Zo_SB_chr02B_2476	chr02B	117562808	117567362	0.0273	0.0468	0.031	0.0329	135796432	117565085	0.865745	0.865745
6	Zo_SA_chr02A_2529	chr02A	135893618	135894853	Zo_SB_chr02B_2477	chr02B	117636269	117637504	0.0221	0.0732	0.0223	0.0727	135894000	117637000	0.86565	0.86565
6	Zo_SA_chr02A_2531	chr02A	136000075	136008031	Zo_SB_chr02B_2478	chr02B	117689470	117697179	0	0.022	0	0.0261	136004053	117693000	0.865366	0.865366
6	Zo_SA_chr02A_2532	chr02A	136010216	136042077	Zo_SB_chr02B_2479	chr02B	117698517	117736226	0.0364	0.05	0.0363	0.0504	136026000	117717000	0.865403	0.865403
6	Zo_SA_chr02A_2535	chr02A	136107758	136108444	Zo_SB_chr02B_2480	chr02B	117781806	117782492	0.0082	0.0157	0.0078	0.0184	136108101	117782149	0.865357	0.865357
6	Zo_SA_chr02A_2537	chr02A	136294646	136295725	Zo_SB_chr02B_2482	chr02B	117981131	117982788	0.0028	0.0381	0.0025	0.0565	136295000	117982000	0.865636	0.865636
6	Zo_SA_chr02A_2538	chr02A	136341776	136343203	Zo_SB_chr02B_2484	chr02B	118054614	118064707	0.025	0.0249	0.0245	0.0266	136342000	118060000	0.865905	0.865905
6	Zo_SA_chr02A_2539	chr02A	136439670	136466041	Zo_SB_chr02B_2486	chr02B	118139385	118158411	0.0441	0.0626	0.0414	0.0821	136453000	118148898	0.865859	0.865859
6	Zo_SA_chr02A_2540	chr02A	136596802	136603216	Zo_SB_chr02B_2487	chr02B	118177803	118184264	0.0056	0.006	0.0057	0.0056	136600009	118181000	0.865161	0.865161
6	Zo_SA_chr02A_2545	chr02A	136892620	136894020	Zo_SB_chr02B_2489	chr02B	118298756	118300114	0.0099	0.0237	0.0095	0.0275	136893320	118299435	0.864172	0.864172
6	Zo_SA_chr02A_2546	chr02A	136932093	136933454	Zo_SB_chr02B_2495	chr02B	118373110	118374471	0.0119	0.0179	0.0112	0.0215	136933000	118374000	0.864466	0.864466
6	Zo_SA_chr02A_2548	chr02A	137022886	137043368	Zo_SB_chr02B_2496	chr02B	118415298	118427621	0.055	0.0931	0.0546	0.0954	137033127	118421000	0.864181	0.864181
6	Zo_SA_chr02A_2549	chr02A	137085301	137090599	Zo_SB_chr02B_2497	chr02B	118477223	118482389	0.011	0.02	0.0118	0.0162	137087950	118479806	0.864261	0.864261
6	Zo_SA_chr02A_2551	chr02A	137200399	137201826	Zo_SB_chr02B_2500	chr02B	118523968	118525395	0.0038	0.0297	0.0036	0.0356	137201000	118525000	0.863876	0.863876
6	Zo_SA_chr02A_2552	chr02A	137205401	137207907	Zo_SB_chr02B_2501	chr02B	118528862	118533667	0.0983	0.1405	0.0991	0.1391	137206654	118531000	0.863889	0.863889
6	Zo_SA_chr02A_2553	chr02A	137261289	137264819	Zo_SB_chr02B_2502	chr02B	118570102	118573645	0.0032	0.0276	0.0031	0.0325	137263054	118572000	0.863829	0.863829
6	Zo_SA_chr02A_2556	chr02A	137454904	137478332	Zo_SB_chr02B_2503	chr02B	118621214	118679857	0.0127	0.0144	0.0129	0.014	137466618	118651000	0.863123	0.863123
6	Zo_SA_chr02A_2557	chr02A	137541363	137548346	Zo_SB_chr02B_2506	chr02B	118776495	118783539	0.0043	0.0231	0.0044	0.0214	137545000	118780017	0.863573	0.863573
6	Zo_SA_chr02A_2558	chr02A	137616206	137617902	Zo_SB_chr02B_2507	chr02B	118907018	118908772	0.0013	0.0048	0.0014	0.0038	137617054	118907895	0.864049	0.864049
6	Zo_SA_chr02A_2562	chr02A	137735142	137749670	Zo_SB_chr02B_2509	chr02B	118965766	118972060	0.0544	0.1085	0.0576	0.0927	137742406	118968913	0.863706	0.863706
6	Zo_SA_chr02A_2563	chr02A	137788716	137819639	Zo_SB_chr02B_2510	chr02B	118997351	119027553	0.0766	0.114	0.0768	0.1137	137804000	119012452	0.863635	0.863635
6	Zo_SA_chr02A_2564	chr02A	137844289	137845675	Zo_SB_chr02B_2511	chr02B	119064057	119064989	0.0161	0.0214	0.014	0.0407	137844982	119064523	0.863757	0.863757
6	Zo_SA_chr02A_2565	chr02A	137856018	137861945	Zo_SB_chr02B_2513	chr02B	119091258	119097207	0.0135	0.0216	0.0146	0.0177	137859000	119094000	0.863884	0.863884
6	Zo_SA_chr02A_2567	chr02A	137914889	137916415	Zo_SB_chr02B_2514	chr02B	119107577	119109103	0.0044	0.0185	0.0042	0.0223	137915652	119108340	0.863632	0.863632
6	Zo_SA_chr02A_2568	chr02A	138027848	138031904	Zo_SB_chr02B_2515	chr02B	119146685	119148617	0.0407	0.083	0.0414	0.0781	138029876	119147651	0.863202	0.863202
6	Zo_SA_chr02A_2570	chr02A	138208083	138209240	Zo_SB_chr02B_2517	chr02B	119352181	119353338	0.0033	0.0207	0.0034	0.0186	138209000	119353000	0.863569	0.863569
6	Zo_SA_chr02A_2571	chr02A	138340040	138366344	Zo_SB_chr02B_2520	chr02B	119502062	119519822	0.0043	0.0107	0.0042	0.0113	138353192	119510942	0.863811	0.863811
6	Zo_SA_chr02A_2573	chr02A	138397988	138407953	Zo_SB_chr02B_2521	chr02B	119532598	119538285	0.0156	0.061	0.016	0.0564	138403000	119535000	0.863677	0.863677
6	Zo_SA_chr02A_2574	chr02A	138543401	138549864	Zo_SB_chr02B_2522	chr02B	119599438	119604667	0.2266	0.43	0.2171	0.5252	138547000	119602000	0.863262	0.863262
6	Zo_SA_chr02A_2575	chr02A	138569155	138569448	Zo_SB_chr02B_2524	chr02B	119626724	119627053	0.0481	0.0684	0.0488	0.066	138569000	119627000	0.8633	0.8633
6	Zo_SA_chr02A_2576	chr02A	138579406	138620776	Zo_SB_chr02B_2525	chr02B	119640949	119672890	0.0634	0.117	0.0627	0.123	138600091	119657000	0.863325	0.863325
6	Zo_SA_chr02A_2577	chr02A	138672050	138672604	Zo_SB_chr02B_2526	chr02B	119713585	119714139	0.0081	0	0.0081	0	138672327	119713862	0.863286	0.863286
6	Zo_SA_chr02A_2578	chr02A	138690834	138693697	Zo_SB_chr02B_2527	chr02B	119725690	119728564	0.003	0.0275	0.0029	0.0307	138692000	119727127	0.863257	0.863257
6	Zo_SA_chr02A_2579	chr02A	138757352	138757648	Zo_SB_chr02B_2528	chr02B	119840707	119841003	0.0142	0.0381	0.0127	0.0556	138757500	119840855	0.863671	0.863671
6	Zo_SA_chr02A_2580	chr02A	138794502	138796508	Zo_SB_chr02B_2529	chr02B	119855753	119857751	0.0028	0.0361	0.0025	0.056	138795505	119856752	0.863549	0.863549
6	Zo_SA_chr02A_2581	chr02A	138825937	138835992	Zo_SB_chr02B_2530	chr02B	119863016	119874307	0	0.0299	0	0.0258	138831000	119869000	0.863414	0.863414
6	Zo_SA_chr02A_2582	chr02A	138877936	138878298	Zo_SB_chr02B_2531	chr02B	119913785	119918678	0.0113	0.0335	0.01	0.0528	138878117	119916000	0.863464	0.863464
6	Zo_SA_chr02A_2583	chr02A	139011294	139012321	Zo_SB_chr02B_2532	chr02B	120020660	120021489	0.0578	0.0575	0.0545	0.0721	139012000	120021000	0.863388	0.863388
6	Zo_SA_chr02A_2587	chr02A	139209610	139214121	Zo_SB_chr02B_2534	chr02B	120336767	120338492	0.1269	0.217	0.1252	0.2342	139212000	120338000	0.864421	0.864421
6	Zo_SA_chr02A_2591	chr02A	139400440	139412251	Zo_SB_chr02B_2536	chr02B	120461280	120473112	0.0113	0.0335	0.0116	0.0312	139406000	120467196	0.864144	0.864144
6	Zo_SA_chr02A_2592	chr02A	139458284	139460801	Zo_SB_chr02B_2537	chr02B	120491502	120491793	0.0238	0.03	0.0242	0.0287	139460000	120492000	0.86399	0.86399
6	Zo_SA_chr02A_2594	chr02A	139478673	139479047	Zo_SB_chr02B_2538	chr02B	120499014	120501443	0.0037	0.0634	0.0034	0.0791	139478860	120500000	0.863932	0.863932
6	Zo_SA_chr02A_2595	chr02A	139599259	139621865	Zo_SB_chr02B_2540	chr02B	120565431	120581813	0.0225	0.0408	0.0215	0.0486	139610562	120573622	0.863643	0.863643
6	Zo_SA_chr02A_2597	chr02A	139840829	139850055	Zo_SB_chr02B_2541	chr02B	120733653	120735308	0.009	0.0312	0.0079	0.0534	139845442	120734000	0.863342	0.863342
6	Zo_SA_chr02A_2598	chr02A	139894416	139903812	Zo_SB_chr02B_2542	chr02B	120765610	120775064	0.003	0.0161	0.003	0.0164	139899114	120770337	0.863267	0.863267
6	Zo_SA_chr02A_2600	chr02A	140028563	140032330	Zo_SB_chr02B_2543	chr02B	120867358	120871122	0.0081	0.0163	0.0085	0.014	140030000	120869240	0.863164	0.863164
6	Zo_SA_chr02A_2601	chr02A	140367305	140377560	Zo_SB_chr02B_2548	chr02B	121058743	121064529	0.0349	0.0429	0.0343	0.0454	140372000	121061636	0.862432	0.862432
6	Zo_SA_chr02A_2602	chr02A	140421234	140427312	Zo_SB_chr02B_2549	chr02B	121098341	121105493	0.0092	0.0268	0.01	0.0218	140424273	121101917	0.8624	0.8624
6	Zo_SA_chr02A_2604	chr02A	140670035	140671231	Zo_SB_chr02B_2550	chr02B	121343934	121344859	0.0273	0.0561	0.025	0.0748	140670633	121344000	0.862614	0.862614
6	Zo_SA_chr02A_2606	chr02A	140914408	140926854	Zo_SB_chr02B_2551	chr02B	121513521	121517494	0.0434	0.0594	0.0447	0.0544	140920631	121516000	0.862297	0.862297
6	Zo_SA_chr02A_2607	chr02A	141076256	141076906	Zo_SB_chr02B_2552	chr02B	121670790	121671443	0.0041	0.0322	0.0038	0.0428	141076581	121671000	0.862447	0.862447
6	Zo_SA_chr02A_2608	chr02A	141229388	141232673	Zo_SB_chr02B_2553	chr02B	121723850	121727267	0.0107	0	0.0113	0	141231000	121726000	0.86189	0.86189
6	Zo_SA_chr02A_2609	chr02A	141233289	141234453	Zo_SB_chr02B_2554	chr02B	121727493	121728116	0.0152	0.0195	0.014	0.026	141233871	121728000	0.861888	0.861888
6	Zo_SA_chr02A_2610	chr02A	141272988	141275258	Zo_SB_chr02B_2555	chr02B	121771244	121773439	0.0062	0.0292	0.0064	0.0269	141274123	121772000	0.861958	0.861958
6	Zo_SA_chr02A_2611	chr02A	141302900	141324836	Zo_SB_chr02B_2556	chr02B	121822496	121828686	0.0019	0.0257	0.0021	0.0196	141313868	121825591	0.862092	0.862092
6	Zo_SA_chr02A_2612	chr02A	141351337	141352477	Zo_SB_chr02B_2557	chr02B	121847702	121848838	0.0088	0.0351	0.0091	0.0323	141351907	121848270	0.862021	0.862021
6	Zo_SA_chr02A_2613	chr02A	141403055	141411186	Zo_SB_chr02B_2559	chr02B	121879239	121884358	0.0041	0.0205	0.0045	0.0156	141407000	121882000	0.861921	0.861921
6	Zo_SA_chr02A_2615	chr02A	141451342	141461097	Zo_SB_chr02B_2560	chr02B	121904085	121913836	0	0.0079	0	0.0059	141456000	121909000	0.861814	0.861814
6	Zo_SA_chr02A_2617	chr02A	141636079	141636955	Zo_SB_chr02B_2561	chr02B	122179768	122180641	0.0238	0.0505	0.0231	0.0563	141636517	122180000	0.862632	0.862632
6	Zo_SA_chr02A_2618	chr02A	141641969	141642709	Zo_SB_chr02B_2564	chr02B	122208237	122208644	0.1241	0.2875	0.1245	0.2883	141642339	122208000	0.862796	0.862796
6	Zo_SA_chr02A_2620	chr02A	141955503	141967878	Zo_SB_chr02B_2566	chr02B	122363141	122377892	0.0427	0.079	0.0439	0.0731	141962000	122371000	0.861997	0.861997
6	Zo_SA_chr02A_2621	chr02A	141976569	141980371	Zo_SB_chr02B_2567	chr02B	122379895	122385396	0	0.021	0	0.0226	141978470	122383000	0.86198	0.86198
6	Zo_SA_chr02A_2622	chr02A	141984309	141984884	Zo_SB_chr02B_2568	chr02B	122389225	122389788	0.0101	0.0383	0.0088	0.0603	141985000	122390000	0.861991	0.861991
6	Zo_SA_chr02A_2623	chr02A	142037378	142041639	Zo_SB_chr02B_2569	chr02B	122504824	122509056	0.0141	0.0128	0.0156	0.0096	142040000	122506940	0.862485	0.862485
6	Zo_SA_chr02A_2624	chr02A	142048324	142053343	Zo_SB_chr02B_2570	chr02B	122514270	122519424	0.001	0.0187	0.0011	0.015	142051000	122516847	0.862486	0.862486
6	Zo_SA_chr02A_2625	chr02A	142055531	142074711	Zo_SB_chr02B_2572	chr02B	122541346	122541766	0.0599	0.143	0.059	0.1589	142065121	122541556	0.862573	0.862573
6	Zo_SA_chr02A_2627	chr02A	142094313	142095218	Zo_SB_chr02B_2574	chr02B	122590700	122600504	0.0046	0.0208	0.0044	0.0232	142095000	122595602	0.862774	0.862774
6	Zo_SA_chr02A_2628	chr02A	142117958	142120219	Zo_SB_chr02B_2575	chr02B	122603937	122604656	0.0019	0.0212	0.0019	0.0229	142119000	122604000	0.862687	0.862687
6	Zo_SA_chr02A_2630	chr02A	142136173	142137045	Zo_SB_chr02B_2576	chr02B	122633233	122634577	0.0062	0.0185	0.0058	0.0229	142136609	122633905	0.862789	0.862789
6	Zo_SA_chr02A_2631	chr02A	142186209	142189446	Zo_SB_chr02B_2577	chr02B	122696255	122699452	0.0087	0.0365	0.008	0.049	142188000	122698000	0.862928	0.862928
6	Zo_SA_chr02A_2632	chr02A	142218365	142219533	Zo_SB_chr02B_2578	chr02B	122707367	122708448	0	0.0085	0	0.0072	142218949	122708000	0.86281	0.86281
6	Zo_SA_chr02A_2633	chr02A	142244058	142244600	Zo_SB_chr02B_2579	chr02B	122736202	122736744	0.0075	0.0531	0.0071	0.0636	142244329	122736473	0.862857	0.862857
6	Zo_SA_chr02A_2634	chr02A	142266388	142267586	Zo_SB_chr02B_2580	chr02B	122748751	122749941	0.0121	0.0242	0.0129	0.0196	142266987	122749346	0.86281	0.86281
6	Zo_SA_chr02A_2635	chr02A	142311296	142312051	Zo_SB_chr02B_2581	chr02B	122783831	122784589	0.0131	0.0286	0.0167	0.0185	142312000	122784210	0.862784	0.862784
6	Zo_SA_chr02A_2636	chr02A	142400979	142403634	Zo_SB_chr02B_2583	chr02B	122853537	122856188	8e-04	0.0328	8e-04	0.0302	142402000	122855000	0.862731	0.862731
6	Zo_SA_chr02A_2638	chr02A	142550400	142553810	Zo_SB_chr02B_2584	chr02B	122916223	122923205	0.1254	0.1031	0.1216	0.1176	142552105	122919714	0.862279	0.862279
6	Zo_SA_chr02A_2642	chr02A	142656843	142659432	Zo_SB_chr02B_2590	chr02B	123097249	123098866	0.0587	0.0928	0.0627	0.079	142658000	123098000	0.862888	0.862888
6	Zo_SA_chr02A_2643	chr02A	142667819	142671468	Zo_SB_chr02B_2591	chr02B	123107203	123113240	0	0	0	0	142670000	123110000	0.862904	0.862904
6	Zo_SA_chr02A_2644	chr02A	142674037	142692945	Zo_SB_chr02B_2594	chr02B	123125569	123138324	0.0189	0.0444	0.02	0.0382	142683491	123132000	0.862973	0.862973
6	Zo_SA_chr02A_2646	chr02A	142766260	142770530	Zo_SB_chr02B_2595	chr02B	123196462	123200723	0.0068	0.0219	0.007	0.0201	142768395	123199000	0.862926	0.862926
6	Zo_SA_chr02A_2648	chr02A	142886330	142890473	Zo_SB_chr02B_2596	chr02B	123317545	123324731	0.0044	0.0285	0.0045	0.0257	142888000	123321138	0.863059	0.863059
6	Zo_SA_chr02A_2649	chr02A	142892053	142913485	Zo_SB_chr02B_2599	chr02B	123361781	123384589	0.0033	0.0137	0.0036	0.0106	142902769	123373185	0.863337	0.863337
6	Zo_SA_chr02A_2653	chr02A	142955054	142967339	Zo_SB_chr02B_2600	chr02B	123417742	123434750	0.0251	0.0327	0.0248	0.0338	142961000	123426246	0.863355	0.863355
6	Zo_SA_chr02A_2654	chr02A	142976970	142979773	Zo_SB_chr02B_2601	chr02B	123439171	123441981	0.0016	0.0198	0.0016	0.0187	142978000	123440576	0.863351	0.863351
6	Zo_SA_chr02A_2655	chr02A	142983538	142986069	Zo_SB_chr02B_2602	chr02B	123445592	123448165	0.0016	0.0215	0.0016	0.0208	142985000	123447000	0.863357	0.863357
6	Zo_SA_chr02A_2656	chr02A	142989883	142991124	Zo_SB_chr02B_2603	chr02B	123452567	123453808	0.0104	0.03	0.0094	0.0453	142991000	123453000	0.863366	0.863366
6	Zo_SA_chr02A_2658	chr02A	143077209	143085776	Zo_SB_chr02B_2607	chr02B	123627127	123633621	0.0152	0.0248	0.0155	0.0236	143081000	123630374	0.864056	0.864056
6	Zo_SA_chr02A_2664	chr02A	143234932	143244769	Zo_SB_chr02B_2609	chr02B	123689094	123698884	0.0059	0.0128	0.0061	0.0118	143240000	123693989	0.863545	0.863545
6	Zo_SA_chr02A_2665	chr02A	143247285	143249246	Zo_SB_chr02B_2611	chr02B	123702455	123704416	0.008	0.0404	0.0087	0.0316	143248000	123703000	0.86356	0.86356
6	Zo_SA_chr02A_2666	chr02A	143258082	143267624	Zo_SB_chr02B_2612	chr02B	123731458	123740953	0.0302	0.0316	0.0309	0.0295	143262853	123736000	0.863701	0.863701
6	Zo_SA_chr02A_2667	chr02A	143272120	143277329	Zo_SB_chr02B_2613	chr02B	123745370	123750628	0.0073	0.0156	0.0071	0.0177	143275000	123747999	0.863711	0.863711
6	Zo_SA_chr02A_2668	chr02A	143286160	143288414	Zo_SB_chr02B_2614	chr02B	123760551	123762978	0.0445	0.0484	0.0443	0.0492	143287287	123762000	0.863732	0.863732
6	Zo_SA_chr02A_2669	chr02A	143384020	143385420	Zo_SB_chr02B_2615	chr02B	123813927	123815327	0.0029	0.0255	0.0029	0.0255	143384720	123814627	0.863513	0.863513
